2014-06-12,94.040001,94.120003,91.900002,92.290001,54749000,87.568463
2014-06-11,94.129997,94.760002,93.470001,93.860001,45681000,89.058142
2014-06-10,94.730003,95.050003,93.57,94.25,62777000,89.428189
2014-06-09,92.699997,93.879997,91.75,93.699997,75415000,88.906324
2014-06-06,649.900002,651.259979,644.470024,645.570023,87484600,87.506113
2014-06-05,646.199997,649.370003,642.610008,647.349983,75951400,87.747384
2014-06-04,637.44001,647.890022,636.109993,644.819992,83870500,87.404447
2014-06-03,628.459991,638.740013,628.25,637.539986,73177300,86.417653
2014-06-02,633.959984,634.830017,622.500015,628.650009,92337700,85.212629
2014-05-30,637.979996,644.169991,628.900002,633.000015,141005200,85.802266
2014-05-29,627.849991,636.87001,627.769989,635.37999,94118500,86.124868
2014-05-28,626.019989,629.830009,623.779991,624.01001,78870400,84.583683
2014-05-27,615.879997,625.859985,615.630005,625.63002,87216500,84.803273
2014-05-23,607.25,614.730011,606.470009,614.129997,58052400,83.244461
2014-05-22,606.599998,609.850006,604.100021,607.269974,50190000,82.314595
2014-05-21,603.830002,606.699974,602.059975,606.310005,49214900,82.184472
2014-05-20,604.510017,606.399994,600.730011,604.710022,58709000,81.967597
2014-05-19,597.849998,607.330002,597.329987,604.590019,79438800,81.951331
2014-05-16,588.629974,597.529991,585.399994,597.510017,69064100,80.991646
2014-05-15,594.70002,596.599983,588.040001,588.819992,57711500,79.813726
2014-05-14,592.430008,597.400002,591.740005,593.869987,41601000,80.498245
2014-05-13,591.999985,594.540016,590.699982,593.760025,39934300,80.48334
2014-05-12,587.489975,593.659996,587.399986,592.830017,53302200,80.357279
2014-05-09,584.540001,586.25,580.330025,585.540024,72899400,79.369131
2014-05-08,588.249992,594.410027,586.400017,587.990013,57574300,79.701223
2014-05-07,595.249992,597.289986,587.72998,592.329979,70716100,79.843544
2014-05-06,601.799995,604.409988,594.410027,594.410027,93641100,80.123926
2014-05-05,590.140022,600.999977,589.999992,600.959976,71766800,81.006831
2014-05-02,592.340019,594.199982,589.709999,592.580025,47878600,79.877249
2014-05-01,591.999985,594.799995,586.360016,591.480026,61012000,79.728974
2014-04-30,592.639999,599.430008,589.799988,590.089981,114160200,79.541602
2014-04-29,593.739998,595.979996,589.509995,592.329979,84344400,79.843544
2014-04-28,572.800026,595.749977,572.54998,594.090019,167371400,80.08079
2014-04-25,564.529984,571.990021,563.959984,571.93998,97568800,77.09506
2014-04-24,568.210014,570.000015,560.730003,567.770004,189977900,76.532965
2014-04-23,529.060013,531.13002,524.449974,524.750008,98735000,70.734053
2014-04-22,528.309982,531.830009,526.500008,531.70002,50640800,71.670885
2014-04-21,525.339981,532.139977,523.959976,531.170021,45637200,71.599444
2014-04-17,519.999992,527.76001,519.199974,524.940025,71083600,70.759667
2014-04-16,518.049988,521.090004,514.139992,519.01001,53691400,69.960326
2014-04-15,520.270012,521.639977,511.329994,517.959999,66622500,69.818789
2014-04-14,521.900009,522.159988,517.210022,521.679977,51418500,70.320227
2014-04-11,519.000023,522.830017,517.140007,519.610023,67929400,70.041206
2014-04-10,530.680023,532.240005,523.169998,523.480019,59913000,70.562864
2014-04-09,522.639999,530.490005,522.020012,530.320015,51542400,71.484867
2014-04-08,525.190018,526.120026,518.699989,523.440018,60972100,70.557472
2014-04-07,528.019989,530.900002,521.890022,523.469978,72462600,70.561511
2014-04-04,539.810005,540.000023,530.579994,531.820023,68812800,71.687061
2014-04-03,541.390015,542.50,537.640022,538.790009,40586000,72.626585
2014-04-02,542.379997,543.479996,540.260002,542.549988,45105200,73.133415
2014-04-01,537.760025,541.870026,536.769989,541.649994,50190000,73.012099
2014-03-31,539.230019,540.809975,535.930023,536.739975,42167300,72.35025
2014-03-28,538.319984,538.940025,534.249985,536.859978,50141000,72.366426
2014-03-27,540.019997,541.499977,535.120018,537.459991,55507900,72.447305
2014-03-26,546.520012,549.000015,538.860023,539.779991,74942000,72.760031
2014-03-25,541.499977,545.750008,539.589973,544.98999,70573300,73.462316
2014-03-24,538.420013,540.500008,535.05999,539.190018,88925200,72.680505
2014-03-21,531.929985,533.75,526.330017,532.86998,93511600,71.828591
2014-03-20,529.889992,532.669975,527.350014,528.700005,52099600,71.266496
2014-03-19,532.259979,536.23999,528.999985,531.26001,56189000,71.611574
2014-03-18,525.899994,531.969986,525.200005,531.399986,52411800,71.630442
2014-03-17,527.699982,529.969994,525.850006,526.740013,49886200,71.002298
2014-03-14,528.789993,530.890015,523.000008,524.68998,59299800,70.725962
2014-03-13,537.440018,539.659988,529.159988,530.650009,64435700,71.529348
2014-03-12,534.510017,537.349976,532.00,536.609985,49831600,72.332728
2014-03-11,535.450012,538.740021,532.589973,536.089973,69806100,72.262632
2014-03-10,528.360023,533.330017,528.339996,530.919975,44646000,71.565739
2014-03-07,531.090019,531.980026,526.050011,530.440018,55182400,71.501042
2014-03-06,532.789978,534.440002,528.099991,530.749985,46372200,71.542825
2014-03-05,530.919975,534.750023,529.129974,532.360008,50015700,71.759849
2014-03-04,530.999977,532.640015,527.769997,531.239983,64785000,71.608874
2014-03-03,523.419991,530.650009,522.80999,527.76001,59695300,71.139789
2014-02-28,529.079987,532.749977,522.119987,526.239975,92992200,70.934895
2014-02-27,517.140007,528.780006,516.049995,527.670021,75470500,71.127659
2014-02-26,523.610008,525.00,515.599998,517.349998,69054300,69.736564
2014-02-25,529.38002,529.569984,521.000015,522.060013,57988000,70.371454
2014-02-24,523.150024,529.920006,522.420021,527.550018,72227400,71.111483
2014-02-21,532.789978,534.569992,524.599991,525.249992,69696200,70.801449
2014-02-20,532.989983,537.000008,528.999985,531.149994,76464500,71.596744
2014-02-19,544.749985,546.890007,534.350014,537.370003,78442000,72.435175
2014-02-18,546.00,551.190025,545.609978,545.990013,65062900,73.597115
2014-02-14,542.469986,545.980026,541.209984,543.990021,68231100,73.327525
2014-02-13,534.659981,544.850014,534.199997,544.429977,76849500,73.386829
2014-02-12,536.95002,539.560013,533.239975,535.919983,77025200,72.239718
2014-02-11,530.610008,537.749985,529.500023,535.959984,70564200,72.24511
2014-02-10,518.659988,531.990013,518.00,528.989998,86389800,71.305586
2014-02-07,521.379997,522.929993,517.380013,519.679985,92570100,70.050636
2014-02-06,510.060005,513.499977,507.81002,512.509995,64441300,69.084152
2014-02-05,506.560005,515.279991,506.249985,512.589996,82086200,68.683814
2014-02-04,505.849976,509.459991,502.760025,508.790016,94170300,68.174641
2014-02-03,502.610008,507.730019,499.300026,501.529984,100366000,67.201842
2014-01-31,495.179985,501.529984,493.549988,500.599976,116199300,67.077227
2014-01-30,502.539993,506.499977,496.70002,499.779984,169625400,66.967353
2014-01-29,503.950012,507.37001,498.62001,500.749992,125702500,67.097328
2014-01-28,508.760002,514.999985,502.070023,506.499977,266380800,67.86779
2014-01-27,550.07,554.799988,545.750008,550.500023,138719700,73.763517
2014-01-24,554.000023,555.61998,544.749985,546.070015,107338700,73.169924
2014-01-23,549.94001,556.50,544.810013,556.179993,100809800,74.524597
2014-01-22,550.910019,557.289978,547.809975,551.509979,94996300,73.898845
2014-01-21,540.990005,550.07,540.420006,549.069977,82131700,73.5719
2014-01-17,551.480019,552.069992,539.899994,540.669998,106684900,72.446356
2014-01-16,554.900017,556.850021,551.680023,554.250015,57319500,74.265993
2014-01-15,553.520012,560.200005,551.659996,557.359993,97909700,74.68271
2014-01-14,538.220009,546.730003,537.659996,546.390022,83140400,73.212803
2014-01-13,529.910019,542.50,529.880005,535.730019,94623200,71.78443
2014-01-10,539.829979,540.799988,531.109993,532.939995,76244000,71.410585
2014-01-09,546.800018,546.859993,535.349983,536.519997,69787200,71.890282
2014-01-08,538.809982,545.55999,538.68998,543.460022,64632400,72.820202
2014-01-07,544.320015,545.959999,537.919975,540.040024,79302300,72.361944
2014-01-06,537.450005,546.800018,533.599983,543.929993,103152700,72.883175
2014-01-03,552.860023,553.699989,540.429993,540.980019,98116900,72.487897
2014-01-02,555.680008,557.029999,552.020004,553.12999,58671200,74.115916
2013-12-31,554.170013,561.279976,554.000023,561.019997,55771100,75.173127
2013-12-30,557.460022,560.089989,552.319984,554.519981,63407400,74.302166
2013-12-27,563.820007,564.409981,559.500015,560.089989,56471100,75.048512
2013-12-26,568.099998,569.499977,563.379997,563.900009,51002000,75.559031
2013-12-24,569.889999,571.880005,566.029991,567.669975,41888700,76.064182
2013-12-23,568.000023,570.719978,562.76001,570.090004,125326600,76.388451
2013-12-20,545.43,551.610008,544.82,549.019989,109103400,73.565202
2013-12-19,549.50,549.999985,543.729988,544.459991,80077200,72.954191
2013-12-18,549.700005,551.450005,538.799995,550.769989,141465800,73.799691
2013-12-17,555.809998,559.439987,553.379982,554.990005,57475600,74.365147
2013-12-16,555.02002,562.640007,555.009979,557.500023,70648200,74.701473
2013-12-13,562.849998,562.880013,553.669975,554.429993,83205500,74.290108
2013-12-12,562.140022,565.339989,560.030014,560.539986,65572500,75.108809
2013-12-11,567.00,570.970024,559.68998,561.359978,89929700,75.218683
2013-12-10,563.580002,567.88002,561.199974,565.54998,69567400,75.780116
2013-12-09,560.899994,569.579979,560.899994,566.43,80123400,75.898034
2013-12-06,565.789986,566.750008,559.569977,560.019974,86088100,75.039131
2013-12-05,572.650009,575.139999,566.410027,567.899994,111895000,76.095003
2013-12-04,565.499992,569.19001,560.819992,565.000008,94452400,75.706424
2013-12-03,558.299988,566.380013,557.68,566.319984,112742000,75.883292
2013-12-02,558.000008,564.329979,550.819977,551.230026,118136200,73.861333
2013-11-29,549.480026,558.330002,547.809975,556.069977,79531900,74.509856
2013-11-27,536.310005,546.00,533.399979,545.959999,90862100,73.155183
2013-11-26,524.11998,536.140015,523.999977,533.399979,100345700,71.47222
2013-11-25,521.019989,525.86998,521.000015,523.739998,57327900,70.177844
2013-11-22,519.519981,522.159988,518.529999,519.799988,55931400,69.649907
2013-11-21,517.599991,521.210007,513.670021,521.139992,65506700,69.829459
2013-11-20,519.229988,520.419975,514.330009,514.999985,48479200,69.006737
2013-11-19,519.029984,523.37999,517.969986,519.549995,52234700,69.61641
2013-11-18,524.990013,527.19001,518.200005,518.629974,61236000,69.493133
2013-11-15,526.580009,529.089973,524.489975,524.990013,79480100,70.345338
2013-11-14,522.80999,529.279991,521.869995,528.160019,70604800,70.770098
2013-11-13,518.00,522.249977,516.959976,520.63002,49305200,69.761126
2013-11-12,517.670006,523.919975,516.999977,520.009979,51069200,69.678045
2013-11-11,519.990005,521.669991,514.410011,519.050011,56863100,69.549415
2013-11-08,514.580002,521.130005,512.589996,520.560005,69829200,69.751745
2013-11-07,519.580009,523.190025,512.380005,512.490021,65655100,68.670418
2013-11-06,524.149994,524.860023,518.200005,520.920013,55843900,69.799983
2013-11-05,524.580017,528.890022,523.000008,525.449997,66303300,69.998296
2013-11-04,521.099991,526.820015,518.810005,526.75,61156900,70.171478
2013-11-01,524.020004,524.799995,515.840004,520.030006,68722500,69.276268
2013-10-31,525.00,527.48999,521.269981,522.699974,68924100,69.63195
2013-10-30,519.610023,527.520004,517.020004,524.900024,88540900,69.925031
2013-10-29,536.270004,539.249992,514.540001,516.680023,158951800,68.829996
2013-10-28,529.039986,530.999977,523.209999,529.880005,137610200,70.588444
2013-10-25,531.319984,533.229988,525.110016,525.960022,84448000,70.06624
2013-10-24,525.00,532.470024,522.449982,531.910011,96191200,70.858873
2013-10-23,519.000023,525.669975,519.000023,524.959999,78430800,69.933021
2013-10-22,526.410019,528.450012,508.029999,519.870003,133515900,69.254953
2013-10-21,511.770004,524.300011,511.520012,521.360023,99526700,69.453447
2013-10-18,505.990005,509.259987,505.709999,508.889992,72635500,67.79224
2013-10-17,499.979988,504.779991,499.680008,504.499985,63398300,67.207422
2013-10-16,500.789993,502.530006,499.230011,501.110001,62775300,66.755822
2013-10-15,497.510025,502.000008,495.52002,498.679985,80018400,66.432105
2013-10-14,489.830009,497.579987,489.349998,496.039978,65474500,66.080414
2013-10-11,486.989998,493.839981,485.159996,492.809998,66934700,65.650129
2013-10-10,491.319977,492.379974,487.039986,489.639992,69650700,65.227834
2013-10-09,484.639984,487.790016,478.279999,486.589989,75431300,64.821525
2013-10-08,489.940025,490.640015,480.540024,480.93998,72729300,64.068854
2013-10-07,486.559975,492.649994,485.350014,487.750015,78073100,64.976059
2013-10-04,483.859993,484.599983,478.600006,483.030014,64717100,64.34728
2013-10-03,490.510025,492.350014,480.739975,483.409996,80688300,64.3979
2013-10-02,485.63002,491.799988,483.749977,489.55999,72296000,65.217177
2013-10-01,478.449989,489.140007,478.379974,487.960007,88470900,65.004034
2013-09-30,477.250015,481.659996,474.410004,476.749977,65039100,63.510679
2013-09-27,483.779991,484.669998,480.720001,482.750008,57010100,64.309979
2013-09-26,486.000015,488.56002,483.899994,486.219994,59305400,64.772236
2013-09-25,489.199982,489.639992,481.429977,481.530006,79239300,64.147455
2013-09-24,494.880005,495.469978,487.819977,489.100006,91086100,65.1559
2013-09-23,496.100006,496.910011,482.599991,490.640015,190526700,65.361053
2013-09-20,477.999992,478.550018,465.999985,467.410004,174825700,62.266446
2013-09-19,470.700012,475.830009,469.249992,472.299995,101135300,62.917871
2013-09-18,463.18,466.350006,460.659996,464.680008,114215500,61.902767
2013-09-17,447.959999,459.710014,447.499989,455.320007,99845200,60.655866
2013-09-16,460.999977,461.609978,447.220009,450.119995,135926700,59.963142
2013-09-13,469.339981,471.830025,464.699982,464.899986,74708900,61.932072
2013-09-12,468.500015,475.399986,466.010025,472.690018,101012800,62.969828
2013-09-11,467.009995,473.689987,464.809998,467.709984,224674100,62.306408
2013-09-10,506.199997,507.450012,489.500015,494.639999,185798900,65.893915
2013-09-09,505.000023,507.919983,503.479988,506.169983,85171800,67.429892
2013-09-06,498.43998,499.379974,489.950012,498.220001,89881400,66.370828
2013-09-05,500.250008,500.679977,493.639977,495.269974,59091900,65.977837
2013-09-04,499.560005,502.240013,496.279984,498.690025,86258200,66.433443
2013-09-03,493.099991,500.599976,487.350006,488.579994,82982200,65.086626
2013-08-30,491.999992,492.949974,486.50,487.220016,68074300,64.905455
2013-08-29,491.650024,496.500015,491.130013,491.700012,59914400,65.502262
2013-08-28,486.000015,495.800026,486.000015,490.899994,76902000,65.395687
2013-08-27,498.000023,502.509979,486.299995,488.589981,106047200,65.087956
2013-08-26,500.749992,510.199982,500.50,502.970016,82741400,67.003606
2013-08-23,503.269997,503.349998,499.350014,501.020012,55682900,66.743834
2013-08-22,504.979996,505.589996,498.199974,502.959976,61051900,67.002268
2013-08-21,503.590004,507.149979,501.199989,502.360016,83969900,66.922344
2013-08-20,509.709984,510.569977,500.820007,501.07,89672100,66.750493
2013-08-19,504.339981,513.739983,504.00,507.740005,127629600,67.639044
2013-08-16,500.149979,502.940002,498.860016,502.330002,90576500,66.918345
2013-08-15,496.420013,502.400017,489.079979,497.909981,122573500,66.329528
2013-08-14,497.88002,504.249992,493.400024,498.500008,189093100,66.408129
2013-08-13,470.940018,494.660027,468.050018,489.569977,220485300,65.218507
2013-08-12,456.860016,468.649979,456.629997,467.360016,91108500,62.259787
2013-08-09,458.639977,460.459991,453.650009,454.449974,66716300,60.539964
2013-08-08,463.860016,464.100021,457.949974,461.010017,63944300,61.413866
2013-08-07,463.799988,467.000008,461.769981,464.979988,74714500,61.536424
2013-08-06,468.020004,471.889999,462.169991,465.250008,83714400,61.572159
2013-08-05,464.689995,470.669998,462.150017,469.449997,79713900,62.127995
2013-08-02,458.010002,462.850006,456.660011,462.539986,68695900,61.213509
2013-08-01,455.749977,456.799988,453.259987,456.679985,51562700,60.437984
2013-07-31,454.990013,457.339973,449.429993,452.529984,80739400,59.888765
2013-07-30,449.959991,457.150009,449.229988,453.320015,77355600,59.993319
2013-07-29,440.799995,449.990005,440.200008,447.790009,62014400,59.261466
2013-07-26,435.300003,441.040001,434.340008,440.990013,50038100,58.361541
2013-07-25,440.699993,441.400009,435.810001,438.499996,57373400,58.032007
2013-07-24,438.929993,444.589989,435.260002,440.510002,147984200,58.298015
2013-07-23,426.000004,426.959999,418.710011,418.98999,92348900,55.450012
2013-07-22,429.460003,429.749996,425.470005,426.309998,51949100,56.418757
2013-07-19,433.100006,433.98,424.350006,424.949993,67180400,56.238771
2013-07-18,433.380013,434.870007,430.609989,431.760002,54719700,57.140022
2013-07-17,429.700008,432.220013,428.220001,430.310009,49747600,56.948127
2013-07-16,426.519989,430.709991,424.170002,430.199993,54134500,56.933567
2013-07-15,425.009995,431.459995,424.800003,427.44001,60479300,56.568305
2013-07-12,427.650002,429.789997,423.410011,426.510002,69890800,56.445226
2013-07-11,422.950001,428.249989,421.169987,427.289993,81573100,56.548451
2013-07-10,419.599991,424.800003,418.25,420.730003,70351400,55.680289
2013-07-09,413.599987,423.50,410.379993,422.349987,88146100,55.894681
2013-07-08,420.109989,420.999996,410.650013,415.050007,74534600,54.928586
2013-07-05,420.389996,423.290009,415.349987,417.419994,68506200,55.242235
2013-07-03,420.859993,422.979988,417.450008,420.799992,60232200,55.689551
2013-07-02,409.960011,421.629997,409.470013,418.490005,117466300,55.383843
2013-07-01,402.689991,412.269997,401.219997,409.219994,97763400,54.15703
2013-06-28,391.360012,400.269989,388.869995,396.53001,144629100,52.477611
2013-06-27,399.249992,401.389988,393.540009,393.779987,84311500,52.113667
2013-06-26,403.900005,404.790012,395.660004,398.069992,91931000,52.681415
2013-06-25,405.699993,407.790001,398.830009,402.62999,78540700,53.284895
2013-06-24,407.400005,408.660007,398.049992,402.540001,120186500,53.272986
2013-06-21,418.490005,420.00,408.099995,413.500011,120279600,54.723456
2013-06-20,419.300011,425.980003,415.17001,416.840008,89327700,55.165479
2013-06-19,431.399994,431.66,422.999989,422.999989,77735000,55.980703
2013-06-18,431.559998,434.899994,430.210007,431.769989,48756400,57.141343
2013-06-17,431.439995,435.700012,430.359997,432.000008,64853600,57.171785
2013-06-14,435.400005,436.290012,428.500008,430.050003,67966500,56.913717
2013-06-13,432.499992,437.139992,428.75,435.959991,71458100,57.695857
2013-06-12,439.499992,441.249992,431.499996,432.189999,66306800,57.196928
2013-06-11,435.740013,442.759987,433.320011,437.600002,71528100,57.9129
2013-06-10,444.729992,449.080025,436.800011,438.889992,112538300,58.08362
2013-06-07,436.500004,443.239998,432.770012,441.810005,101133900,58.47006
2013-06-06,445.470009,447.000004,434.049988,438.459995,104233500,58.026713
2013-06-05,445.650013,450.720009,443.709995,445.110001,72647400,58.906788
2013-06-04,453.219986,454.43,447.389999,449.30999,73182200,59.462624
2013-06-03,450.729996,452.359993,442.480007,450.720009,93088100,59.649229
2013-05-31,452.500023,457.100021,449.500008,449.730026,96075700,59.518212
2013-05-30,445.650013,454.500015,444.509987,451.580002,88379900,59.763042
2013-05-29,440.000004,447.499989,439.39999,444.949997,82644100,58.885613
2013-05-28,449.900017,451.109978,440.85001,441.44001,96536300,58.421094
2013-05-24,440.85001,445.66,440.360012,445.150002,69041700,58.912082
2013-05-23,435.950005,446.160011,435.790001,442.139999,88255300,58.513732
2013-05-22,444.050003,448.350021,438.21999,441.349995,110759600,58.409181
2013-05-21,438.150002,445.479996,434.200005,439.659996,114005500,58.185523
2013-05-20,431.909992,445.800003,430.099991,442.930004,112894600,58.618283
2013-05-17,439.049995,440.089993,431.009998,433.26001,106976100,57.338536
2013-05-16,423.239994,437.849995,418.900002,434.580013,150801000,57.513228
2013-05-15,439.160011,441.00,422.360001,428.850002,185403400,56.754906
2013-05-14,453.850014,455.200005,442.150013,443.860012,111779500,58.741362
2013-05-13,451.509987,457.899986,451.50,454.740021,79237200,60.181245
2013-05-10,457.970001,459.710014,450.480003,452.969994,83713000,59.946996
2013-05-09,459.80999,463.000023,455.579987,456.769974,99621900,60.449894
2013-05-08,459.039986,465.37001,455.810005,463.839989,118149500,60.981916
2013-05-07,464.970001,465.749992,453.699997,458.660004,120938300,60.300893
2013-05-06,455.709976,462.200005,454.309998,460.709984,124160400,60.570408
2013-05-03,451.309982,453.230026,449.149986,449.980019,90325200,59.159719
2013-05-02,441.779991,448.589973,440.630005,445.519997,105457100,58.573352
2013-05-01,444.459999,444.929996,434.389996,439.290001,126727300,57.754283
2013-04-30,435.099998,445.250004,432.069996,442.779987,172884600,58.213118
2013-04-29,420.449997,433.619991,420.00,430.119991,160081600,56.548684
2013-04-26,409.809994,418.770012,408.250011,417.199989,191024400,54.850067
2013-04-25,411.23,413.939995,406.999996,408.380001,96209400,53.690487
2013-04-24,393.540009,415.250011,392.500011,405.459988,242412800,53.306587
2013-04-23,403.989994,408.380001,398.810009,406.12999,166059600,53.394674
2013-04-22,392.639988,402.199993,391.269997,398.670006,107480100,52.413895
2013-04-19,387.970001,399.599987,385.100002,390.530006,152318600,51.343714
2013-04-18,404.98999,405.790009,389.740002,392.049988,166574800,51.543549
2013-04-17,420.269993,420.599987,398.109993,402.800007,236264000,52.956875
2013-04-16,421.569996,426.610004,420.57,426.240009,76442800,56.038576
2013-04-15,427.00,427.890007,419.550003,419.85001,79380000,55.19847
2013-04-12,434.14999,434.14999,429.090008,429.800011,59653300,56.506616
2013-04-11,433.719994,437.989998,431.199989,434.329994,82091100,57.102181
2013-04-10,428.099998,437.05999,426.009991,435.689999,93982000,57.280984
2013-04-09,426.360012,428.500008,422.749996,426.98,76653500,56.135864
2013-04-08,424.849991,427.500011,422.48999,426.209995,75207300,56.03463
2013-04-05,424.499996,424.949993,419.679993,423.199993,95923800,55.638899
2013-04-04,433.759995,434.999996,425.25,427.71999,89611900,56.233152
2013-04-03,431.370007,437.279995,430.310009,431.989994,90804000,56.794537
2013-04-02,427.599987,438.139988,426.400013,429.789997,132379800,56.505299
2013-04-01,441.899994,443.700008,427.73999,428.910004,97433000,56.389605
2013-03-28,449.820015,451.820007,441.619987,442.660011,110709900,58.197344
2013-03-27,456.460007,456.799988,450.729996,452.079987,82809300,59.435806
2013-03-26,465.440025,465.839981,460.530006,461.140007,73573500,60.626944
2013-03-25,464.689995,469.949982,461.780022,463.580009,125283900,60.947736
2013-03-22,454.580017,462.099976,453.110023,461.910011,98776300,60.728178
2013-03-21,450.220024,457.979988,450.100021,452.729988,95813900,59.521263
2013-03-20,457.419975,457.63002,449.589996,452.079987,77165200,59.435806
2013-03-19,459.500023,460.970016,448.499985,454.489975,131693800,59.752652
2013-03-18,441.449997,457.459976,441.200005,455.720016,151549300,59.914368
2013-03-15,437.929996,444.230007,437.250008,443.660007,160990200,58.328816
2013-03-14,432.830013,434.639988,430.450012,432.499992,75968900,56.861587
2013-03-13,428.449993,434.500011,425.359989,428.349991,101387300,56.315979
2013-03-12,435.60001,438.880005,427.57,428.429993,116477900,56.326497
2013-03-11,429.749996,439.009995,425.140011,437.869995,118559000,57.567592
2013-03-08,429.800011,435.429993,428.609997,431.720001,97870500,56.759041
2013-03-07,424.499996,432.009995,421.059998,430.580002,117118400,56.609163
2013-03-06,434.509998,435.249989,424.430008,425.659996,115062500,55.96232
2013-03-05,421.480007,435.189987,420.750004,431.139988,159608400,56.682785
2013-03-04,427.799992,428.200001,419.000004,420.049988,145688900,55.224762
2013-03-01,438.000011,438.179989,429.979988,430.470013,138112100,56.594702
2013-02-28,444.050003,447.87001,441.400009,441.400009,80628800,58.031689
2013-02-27,448.430023,452.439995,440.650005,444.569988,146837600,58.448453
2013-02-26,443.820011,451.540001,437.660004,448.970009,125374900,59.026932
2013-02-25,453.850014,455.120003,442.569996,442.799988,93144800,58.215747
2013-02-22,449.250015,451.599976,446.599995,450.809998,82663700,59.268838
2013-02-21,446.000008,449.170013,442.819988,446.060009,111795600,58.644348
2013-02-20,457.689995,457.689995,448.800018,448.850006,119075600,59.011155
2013-02-19,461.100006,462.730003,453.850014,459.990021,108945900,60.475753
2013-02-15,468.849983,470.160027,459.920006,460.160011,97936300,60.498102
2013-02-14,464.520004,471.640007,464.02002,466.590012,88818800,61.343466
2013-02-13,467.209999,473.639999,463.220001,467.009995,118801900,61.398682
2013-02-12,479.509987,482.380013,467.739998,467.900002,152263300,61.515693
2013-02-11,476.499985,484.940018,473.249977,479.930023,129372600,63.097303
2013-02-08,474.000008,478.809998,468.250023,474.980003,158289600,62.446514
2013-02-07,463.250015,470.000023,454.11998,468.220009,176145200,61.557765
2013-02-06,456.469994,466.500023,452.580025,457.350014,148426600,59.780266
2013-02-05,444.050003,459.739975,442.220001,457.840012,143336900,59.844313
2013-02-04,453.909988,455.939995,441.999996,442.320004,119279300,57.815692
2013-02-01,459.110001,459.479996,448.350021,453.619995,134871100,59.292715
2013-01-31,456.980019,459.279991,454.980026,455.489998,79833600,59.537143
2013-01-30,456.999992,462.600014,454.500015,456.830002,104288800,59.712295
2013-01-29,458.50,460.200012,452.119987,458.269981,142789500,59.900515
2013-01-28,437.829994,453.209999,435.859989,449.830002,196379400,58.797324
2013-01-25,451.690018,456.229988,434.999996,439.880001,302006600,57.496759
2013-01-24,460.000008,465.730019,450.249985,450.499977,365213100,58.884897
2013-01-23,508.80999,514.989998,504.770004,514.010002,215377400,67.186298
2013-01-22,504.560013,507.879982,496.630005,504.770004,115386600,65.978537
2013-01-18,498.519981,502.219986,496.399986,500.000015,118230700,65.355052
2013-01-17,510.309998,510.750008,502.030022,502.680023,113419600,65.705356
2013-01-16,494.639999,509.440018,492.499977,506.089981,172701200,66.151072
2013-01-15,498.300003,498.990005,483.379982,485.920013,219193100,63.514653
2013-01-14,502.680023,507.50,498.509995,501.750015,183551900,65.583794
2013-01-11,521.000015,525.320007,519.019997,520.300026,87626700,68.008468
2013-01-10,528.549988,528.719978,515.519997,523.509979,150286500,68.428041
2013-01-09,522.500023,525.009987,515.990021,517.100006,101901100,67.590193
2013-01-08,529.209976,531.889984,521.250008,525.31002,114676800,68.663325
2013-01-07,521.999985,529.300018,515.199989,523.900002,121039100,68.479021
2013-01-04,536.969994,538.630005,525.829979,526.999992,148583400,68.884221
2013-01-03,547.87999,549.669991,540.999992,542.099991,88241300,70.857944
2013-01-02,553.819992,554.999992,541.63002,549.029976,140129500,71.763763
2012-12-31,510.529976,535.400024,509.000008,532.169991,164873100,69.559992
2012-12-28,510.290024,514.480026,508.119987,509.589981,88569600,66.608557
2012-12-27,513.539978,516.25,504.659988,515.060013,113780100,67.323545
2012-12-26,519.000023,519.460007,511.120003,512.999992,75609100,67.05428
2012-12-24,520.350014,524.250023,518.709976,520.169983,43938300,67.99147
2012-12-21,512.469994,519.669998,510.239983,519.330017,149067100,67.881678
2012-12-20,530.000008,530.200012,518.88002,521.730019,120422400,68.195383
2012-12-19,531.470001,533.700012,525.499985,526.30999,112342300,68.794031
2012-12-18,525.00,534.899986,520.249985,533.900017,156421300,69.786124
2012-12-17,508.929993,519.999992,501.230003,518.829979,189401800,67.816318
2012-12-14,514.749992,518.12999,505.580009,509.789986,252394800,66.6347
2012-12-13,531.149994,537.640022,525.800018,529.689987,156314900,69.235831
2012-12-12,547.769974,547.999992,536.270004,539.00,121786000,70.452744
2012-12-11,539.770004,549.559975,537.370003,541.390015,148086400,70.765143
2012-12-10,525.00,538.510002,521.580002,529.819977,157621100,69.252822
2012-12-07,553.400009,555.199997,530.000008,533.250015,196760200,69.701163
2012-12-06,528.94001,553.31002,518.629974,547.239975,294303100,71.529792
2012-12-05,568.910004,569.249985,538.769981,538.790009,261159500,70.425296
2012-12-04,581.800018,581.800018,572.129997,575.849976,139267100,75.269408
2012-12-03,593.650009,594.590004,585.500023,586.190025,91070000,76.620956
2012-11-30,586.789986,588.400009,582.679985,585.279991,97829900,76.502006
2012-11-29,590.220024,594.250023,585.249977,589.359978,128674700,77.035301
2012-11-28,577.269981,585.800003,572.259987,582.940018,130216100,76.196148
2012-11-27,589.549995,590.419975,580.100006,584.780006,133332500,76.436653
2012-11-26,575.900017,589.999992,573.710007,589.530022,157644900,77.057528
2012-11-23,567.169991,572.000008,562.600006,571.500023,68206600,74.700825
